cuecompania	cuedivision	cuecodigo	cuecodilimiinfe	cuecodilimisupe	cuenivecuenmayo	cuenombre	cuetipo	cuenaturaleza	cuepresupuestable	cuecodialtepres	cuetipocodialte	cueestadistica	cuediferenciable	cuemonetaria	cuemanemoneextr	cuecaptmone	cueajustable	cuemanecant	cuemaneconctrib	cuemanetranefec	cueelemento1	cueelemento2	cueelemento3	cueelemento4	cueelemento5	cuecontelem1	cuecontelem2	cuecontelem3	cuecontelem4	cuecontelem5	cueclasificacio	cuebaseivaretefte	cuetolivaretefte	cuecomentario	eobcodigo	eobnombre	eobfecha	eobjustificacion	eobusuario	cuetipoivaretefte	cueporcivaretefte	cuemaneproy	cuetipoplan	cueflujoefec	cuecodiflujoefec	cueimptodifer	cueuuidcontadic	ecacodigo	ecadescripcion
01	01	2515	2515	2515999999999999	3	INTERESES SOBRE CESANTIAS POR PAGAR			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al valor de los pasivos de la Universidad a favor de sus empleados, por concepto de
intereses sobre las cesantías."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	251505	251505	251505	3	INTERESES SOBRE CESANTIAS	PN	CR	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	25150505	25150505	25150505	3	INTERESES SOBRE CESANTIAS POR PAGAR	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N		"Corresponde al valor de los pasivos de la Universidad a favor de sus empleados, por concepto de
intereses sobre las cesantías."	AC	Activo	06/04/2016 00:00:00	Justificacion	JESTRADC			N	1	N		N			
01	01	25150506	25150506	25150506	3	PROVISION INTERESES A LAS CESANTIAS	PN	CR	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N			SU	Activo	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	2520	2520	2520999999999999	3	PRIMA DE SERVICIOS POR PAGAR			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	252005	252005	252005	3	PRIMA DE SERVICIOS	PN	CR	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	25200505	25200505	25200505	3	PRIMA DE SERVICIOS POR PAGAR	PC	CR	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N		"Corresponde al valor de los pasivos de la Universidad a favor de sus empleados, por concepto de
prima legal."	SU	Activo	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	25200506	25200506	25200506	3	PROVISION PRIMA DE SERVICIOS	PN	CR	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N			SU	Suspendido	31/01/2012 00:00:00	Justificacion	LGAVIRIA			N	1	N		N			
01	01	2525	2525	2525999999999999	3	VACACIONES CONSOLIDADAS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al valor de los pasivos de la Universidad favor de sus empleados, por conceptos de
vacaciones consolidadas."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	252505	252505	252505	3	VACACIONES CONSOLIDADAS	PN	CR	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	25250505	25250505	25250505	3	VACACIONES CONSOLIDADAS POR PAGAR	PN	CR	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N		"Corresponde al valor de los pasivos de la Universidad a favor de sus empleados, por concepto de
vacaciones consolidadas, sean éstas legales o extralegales."	AC	Activo	15/07/2016 00:00:00	Justificacion	JESTRADC			N	1	N		N			
01	01	25250506	25250506	25250506	3	PROVISION VACACIONES 	PN	CR	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N			SU	Activo	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	2530	2530	2530999999999999	3	PRESTACIONES EXTRALEGALES POR PAGAR			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	253005	253005	2530059999999999	4	PRIMA EXTRALEGAL			N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N			AC	Activo	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	25300505	25300505	25300505	4	PAGO PRIMA EXTRALEGAL	PC	CR	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N		"Corresponde al valor de los pasivos de la Universidad a favor de sus empleados, por concepto de
prima extralegal."	SU	Activo	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	25300506	25300506	25300506	4	PROVISION PRIMA EXTRALEGAL	PN	CR	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N			SU	Activo	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	253020	253020	253020	3	PRESTACIONES EXTRALEGALES BONIFICACIONES	PN	CR	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	Suspendido	31/01/2012 00:00:00		LGAVIRIA		0	N	1	N		N			
01	01	26	26	2699999999999999	2	PASIVOS ESTIMADOS Y PROVISIONES			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	2605	2605	2605999999999999	3	PROVISION PARA COSTOS Y GASTOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al valor de las apropiaciones mensuales efectuadas por la Universidad para atender
obligaciones por concepto de costos y gastos, cuyo monto exacto se desconoce, pero para efectos
contables y financieros debe causarse oportunamente, de acuerd"	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	260515	260515	260515	3	PROVISION PARA HONORARIOS	PN	CR	N			N	N	N	N		N	N	N	N	99	99	3	4	99	0	0	1	1	0	I	N	1	IMPORTA	SU	Suspendido	31/07/2017 00:00:00		JESTRADC		0	N	1	N		N			
01	01	260535	260535	260535	3	SERVICIOS PUBLICOS	PN	CR	N			N	N	N	N		N	N	N	N	99	99	3	4	99	0	0	1	1	0	I	N	1	"Corresponde al valor de las apropiaciones mensuales efectuadas por la Universidad, para atender la
obligación por concepto de provisión para servicios públicos."	SU	Suspendido	16/07/2012 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	260595	260595	2605959999999999	4	PROVISION PARA COSTOS Y GASTOS -OTROS			N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N			AC	Activo	30/08/2000 00:00:00	Justificacion	PSLSOFSIN			N	1	N		N			
01	01	26059501	26059501	26059501	4	PROVISION -OTROS	PN	CR	N	0		N	N	N	N		N	N	N	N	99	99	3	4	99	0	0	1	1	0	I	N			SU	Suspendido	31/07/2017 00:00:00	Justificacion	JESTRADC			N	1	N		N			
01	01	2605950101	2605950101	2605950101	4	PROVISIÓN PROVEEDORES NACIONALES	PC	CR	N	0		N	N	N	N		N	N	N	N	99	99	3	99	99	0	0	1	0	0	I	N			AC	Activo	16/01/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	2605950102	2605950102	2605950102	4	PROVISIÓN CUENTAS POR PAGAR	PC	CR	N	0		N	N	N	N		N	N	N	N	99	99	3	99	99	0	0	1	0	0	I	N			AC	Activo	16/01/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	26059502	26059502	26059502	4	PROVISION ASEO Y VIGILANCIA	PN	CR	N	0		N	N	N	N		N	N	N	N	99	99	3	4	99	0	0	1	1	0	I	N		"Corresponde al valor de las apropiaciones mensuales efectuadas por la Universidad, para atender la
obligación por concepto de aseo y vigilancia."	SU	Suspendido	16/07/2012 00:00:00	Justificacion	PMUNOZAR			N	1	N		N			
01	01	2610	2610	2610999999999999	3	PROVISION PARA OBLIGACIONES LABORALES			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al valor de las apropiaciones mensuales efectuadas por la Universidad, para atender las
obligaciones generadas en la relación laboral, cuyo monto exacto se desconoce, pero para efectos
contables y financieros debe causarse oportunamente, de "	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	261005	261005	2610059999999999	4	PROVISION PARA CESANTIAS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	26100505	26100505	26100505	4	PROVISION CESANTIAS LEY LABORAL ANTERIOR	PN	CR	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	26100510	26100510	26100510	4	PROVISION CESANTIAS LEY 50 Y NORMAS POST	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde al valor de las apropiaciones mensuales efectuadas por la Universidad, para atender la
obligación por concepto de provisión para cesantías."	AC	ACTIVO	01/03/2016 00:00:00		JESTRADC		0	N	1	N		N			
01	01	261010	261010	2610109999999999	4	PROVISION PARA INTERESES A LAS CESANTIAS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	26101005	26101005	26101005	4	PROV. INTERESES CESANTIAS LEY ANTERIOR	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	01/03/2016 00:00:00		JESTRADC		0	N	1	N		N			
01	01	26101010	26101010	26101010	4	PROV. INT. CESANTIAS LEY 50 Y NORMAS POS	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde al valor de las apropiaciones mensuales efectuadas por la Universidad, para atender la
obligación por concepto de intereses sobre cesantías."	AC	ACTIVO	01/03/2016 00:00:00		JESTRADC		0	N	1	N		N			
01	01	261015	261015	261015	3	PROVISION VACACIONES	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde al valor de las apropiaciones mensuales efectuadas por la Universidad, para atender la
obligación por concepto de vacaciones legales y extralegales."	AC	ACTIVO	01/03/2016 00:00:00		JESTRADC		0	N	1	N		N			
01	01	261020	261020	261020	3	PROVISION PRIMA DE SERVICIOS	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde al valor de las apropiaciones mensuales efectuadas por la Universidad, para atender la
obligación por concepto de prima de servicios."	AC	ACTIVO	01/03/2016 00:00:00		JESTRADC		0	N	1	N		N			
01	01	261025	261025	261025	3	PROVISION PRESTACIONES EXTRALEGALES	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde al valor de las apropiaciones mensuales efectuadas por la Universidad, para atender la
obligación por concepto de prestaciones sociales extralegales (prima extralegal)."	AC	ACTIVO	01/03/2016 00:00:00		JESTRADC		0	N	1	N		N			
01	01	2615	2615	2615999999999999	3	OTRAS PROVISIONES			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	261505	261505	261505	3	IMPUESTO DE VALORIZACION	PN	CR	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	Suspendido	16/07/2012 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	27	27	2799999999999999	2	DIFERIDOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	2705	2705	2705999999999999	3	INGRESOS RECIBIDOS POR ANTICIPADO			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al valor de los pasivos de la Universidad, originados por ingresos recibidos por
anticipado como intereses, matrículas y otros ingresos."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	270505	270505	2705059999999999	4	INGRESOS RECIBIDOS POR ANTICIPADO INTERS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	27050505	27050505	27050505	4	INTERESES ESTUDIANTES	PN	CR	N			N	S	N	N		N	N	N	N	1	99	99	99	5	1	0	0	0	1	I	N	1	IMPORTA	SU	Suspendido	16/07/2012 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	27050510	27050510	27050510	4	OTROS INTERESES RECIBIDOS POR ANTICIPADO	PN	CR	N			N	N	N	N		N	N	N	N	99	99	3	4	99	0	0	1	1	0	I	N	1	IMPORTA	SU	Suspendido	31/07/2017 00:00:00		JESTRADC		0	N	1	N		N			
01	01	27050515	27050515	27050515	4	INTERESES RECIBIDOS*ANTICIP.FONDO PATRIM	PN	CR	N			N	N	N	N		N	N	N	N	99	99	3	4	99	0	0	1	1	0	I	N	1	"Corresponde al valor de los pasivos de la Universidad, originados por los intereses recibidos por
anticipado para el Fondo Patrimonial."	SU	Suspendido	31/07/2017 00:00:00		JESTRADC		0	N	1	N		N			
01	01	270515	270515	2705159999999999	4	ARRENDAMIENTOS RECIBIDOS POR ANTICIPADO			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	22/05/2004 00:00:00		MCALVARE		0	N	1	N		N			
01	01	27051505	27051505	27051505	4	ARREND. CONSTRUCCIONES Y EDIFICACIONES	PN	CR	N			N	S	N	N		N	N	N	N	99	99	3	4	5	0	0	1	1	1	I	N	1	IMPORTA	SU	Suspendido	26/08/2015 00:00:00		JESTRADC		0	N	1	N		N			
01	01	270545	270545	2705459999999999	4	MATRICULAS Y PENSIONES RECIB. POR ANTIC.			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	27054505	27054505	27054505	4	INGRESOS RECIBIDOS POR ANTIC. PREGRADO	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	"Corresponde al valor de los pasivos de la Universidad, originados por los ingresos recibidos por
anticipado de las matrículas de pregrado."	AC	ACTIVO	12/06/2012 00:00:00		CYEPES		0	N	1	N		N			
01	01	27054506	27054506	27054506	4	DESCUENTO INGRESOS RXA PREGRADO	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	12/06/2012 00:00:00	Justificación	CYEPES			N	1	N		N			
01	01	27054507	27054507	27054507	4	DEVOLUCIONES RXA PREGRADO	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			SU	Suspendido	26/08/2015 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	27054508	27054508	27054508	4	BECAS R X A PREGRADO	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	12/06/2012 00:00:00	Justificación	CYEPES			N	1	N		N			
01	01	27054510	27054510	27054510	4	ING.RECIBIDOSXANTICIPADO FORMACIOM AVANZ	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	"Corresponde al valor de los pasivos de la Universidad, originados por los ingresos recibidos por
anticipado de las matrículas de posgrado."	AC	ACTIVO	12/06/2012 00:00:00		CYEPES		0	N	1	N		N			
01	01	27054511	27054511	27054511	4	DESCUENTO INGRESOS RXA FORMAC. AVANZADA	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	12/06/2012 00:00:00	Justificación	CYEPES			N	1	N		N			
01	01	27054512	27054512	27054512	4	DEVOLUCIONES RXA FORMACION AVANZADA	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			SU	Suspendido	26/08/2015 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	27054513	27054513	27054513	4	BECAS R X A FORMACION AVANZADA	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	12/06/2012 00:00:00	Justificación	CYEPES			N	1	N		N			
01	01	27054515	27054515	27054515	4	ING.RECIBIDOSX ANTICIPADO EDUC. CONTINUA	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	IMPORTA	AC	ACTIVO	01/06/2012 00:00:00		CYEPES		0	N	1	N		N			
01	01	27054516	27054516	27054516	4	DESCUENTO INGRESOS RXA CENTRO EDU CONTINUA	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1		AC	Activo	12/06/2012 00:00:00	Justificación	CYEPES		0	N	1	N		N			
01	01	27054517	27054517	27054517	4	DEVOLUCIONES RXA CENTRO DE EDUCACION CONTINUA	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			SU	Suspendido	26/08/2015 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	27054520	27054520	27054520	4	INGRESOS  RECIBIDOS X ANTICIPADO IDIOMAS 	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	IMPORTA	AC	ACTIVO	12/06/2012 00:00:00		CYEPES		0	N	1	N		N			
01	01	27054521	27054521	27054521	4	DESCUENTO INGRESOS RXA CENTRO DE IDIOMAS	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1		AC	Activo	12/06/2012 00:00:00	Justificación	CYEPES		0	N	1	N		N			
01	01	27054522	27054522	27054522	4	Devoluciones Idiomas	AC	DB	N	1		N	N	N	N		N	N	N	N	1	99	3	4	99	1	0	1	1	0	I	N			AC	Activo	05/10/2017 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054523	27054523	27054523	4	ING.RECIBIDOS X ANTICIPADO  DEPORTES	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	22/05/2013 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	27054524	27054524	27054524	4	BECAS RXA IDIOMAS	AC	DB	N	1		N	N	N	N		N	N	N	N	1	99	3	4	99	1	0	1	1	0	I	N			AC	Activo	05/10/2017 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054525	27054525	27054525	4	ING. RECIBIDOS X ANTICIPADO DERECHOS ACAD	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	IMPORTA	SU	Suspendido	26/08/2015 00:00:00		JESTRADC		0	N	1	N		N			
01	01	27054526	27054526	27054526	4	ING. RECIB X ANTIC SEMEST POSTERIOR SEDE BOG 	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1		AC	Activo	01/06/2012 00:00:00	Justificación	CYEPES		0	N	1	N		N			
01	01	27054530	27054530	27054530	4	P Y M E	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	IMPORTA	SU	Suspendido	26/08/2015 00:00:00		JESTRADC		0	N	1	N		N			
01	01	27054531	27054531	27054531	4	INGRESOS R X A EAFIT SOCIAL	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	20/02/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054532	27054532	27054532	4	DEVOLUCIONES R X A EAFIT SOCIAL	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	20/02/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054533	27054533	27054533	4	BECAS R X A EAFIT SOCIAL	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	20/02/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054534	27054534	27054534	4	DESCUENTOS R X A EAFIT SOCIAL	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	20/02/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054535	27054535	2705453599999999	5	MATRICULAS Y PENSIONES RECIB.			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	2705453501	2705453501	2705453501	5	ING.RECIBIDOS X ANTICIPADO DERECHOS ACADEMICO	PN	CR	N	1		N	S	N	N		N	N	N	N	1	2	3	99	5	1	3	1	0	1	I	N	1	"Corresponde al valor de los pasivos de la Universidad, originados por los ingresos recibidos por
anticipado de derechos académicos."	SU	Suspendido	26/08/2015 00:00:00		JESTRADC		0	N	1	N		N			
01	01	2705453502	2705453502	2705453502	5	ING. RECIBIDOS X ANTIC.CUOTA COMPUTADOR	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	IMPORTA	SU	Suspendido	26/08/2015 00:00:00		JESTRADC		0	N	1	N		N			
01	01	27054536	27054536	27054536	4	INGRESOS R X A ESCUELA DE VERANO	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	26/06/2014 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054537	27054537	27054537	4	DESCUENTO R X A ESCUELA DE VERANO	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	26/06/2014 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054538	27054538	27054538	4	DEVOLUCIONES R X A ESCUELA DE VERANO	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	26/06/2014 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054539	27054539	27054539	4	BECAS R X A ESCUELA DE VERANO	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	26/06/2014 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	27054540	27054540	27054540	4	ING. RECIB. X ANTICIPADO EDU. CONT.-CONVENIOS	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde al valor de los pasivos de la Universidad, originados por los ingresos recibidos por
anticipado de cursos de educación continua en convenio."	AC	ACTIVO	12/06/2012 00:00:00		CYEPES		0	N	1	N		N			
01	01	27054541	27054541	27054541	4	ING.RECIBIDOSXANTICIPADO FORMACIOM AVANZ PANA	PC	CR	N	1		N	N	N	S	1	N	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N			AC	Activo	16/03/2016 00:00:00	Justificación	PCADMIN2	NULL		N	1	N		N			
01	01	27054542	27054542	27054542	4	DESCUENTO INGRESOS RXA FORMAC. AVANZADA PANAM	PC	CR	N	1		N	N	N	S	1	N	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N			AC	Activo	16/03/2016 00:00:00	Justificación	PCADMIN2	NULL		N	1	N		N			
01	01	27054543	27054543	27054543	4	DEVOLUCIONES RXA FORMACION AVANZADA PANAMÁ	PC	CR	N	1		N	N	N	S	1	N	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N			AC	Activo	16/03/2016 00:00:00	Justificación	PCADMIN2	NULL		N	1	N		N			
01	01	27054544	27054544	27054544	4	BECAS R X A FORMACION AVANZADA PANAMÁ	PC	CR	N	1		N	N	N	S	1	N	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N			AC	Activo	16/03/2016 00:00:00	Justificación	PCADMIN2	NULL		N	1	N		N			
01	01	27054545	27054545	27054545	4	ING. RECIB. POR ANTIC. PROGRAMA BASICO	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	IMPORTA	SU	Suspendido	26/08/2015 00:00:00		JESTRADC		0	N	1	N		N			
01	01	27054550	27054550	27054550	4	INGRESOS R X A DESARROLLO ARTISTICO	PN	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	12/06/2012 00:00:00	Justificación	CYEPES			N	1	N		N			
01	01	27054551	27054551	27054551	4	DESCUENTOS INGRESOS R X A DESARROLLO ARTISTIC	PC	CR	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			AC	Activo	12/06/2012 00:00:00	Justificación	CYEPES			N	1	N		N			
01	01	270595	270595	2705959999999999	4	OTROS INGRESOS RECIB. ANTICIPADO			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	25/07/2011 00:00:00		VESCUDER		0	N	1	N		N			
01	01	27059505	27059505	2705950599999999	5	OTROS INGRESOS REC POR ANTICIP PROYECTOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al valor de los pasivos de la Universidad, originados por los ingresos recibidos por
anticipado de entidades externas, para la financiación de proyectos de investigación."	AC	ACTIVO	25/07/2011 00:00:00		VESCUDER		0	N	1	N		N			
01	01	2705950501	2705950501	2705950501	5	INGRESOS PROYECTOS DE INVESTIGACIÓN	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	3	4	99	1	0	1	1	0	I	N			AC	Activo	31/08/2017 00:00:00	Justificacion	PMUNOZAR			N	1	N		N			
01	01	2705950502	2705950502	2705950502	5	C - LAB – COLCERAMICA  	PN	CR	N	1		N	N	N	N		N	N	N	N	1	99	3	4	99	1	0	1	1	0	I	N			AC	Activo	27/02/2017 00:00:00	Justificacion	PMUNOZAR			N	1	N		N			
01	01	2705950503	2705950503	2705950503	5	MICROBIOMAS – COLCIENCIAS 	PN	CR	N			N	N	N	N		N	N	N	N	1	99	3	4	99	1	0	1	1	0	I	N	1	IMPORTA	AC	ACTIVO	27/02/2017 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	2705950504	2705950504	2705950504	5	BACKGROUND PAPERS ON CITY FORM/	PN	CR	N			N	N	N	N		N	N	N	N	1	99	3	4	99	1	0	1	1	0	I	N	1	IMPORTA	AC	ACTIVO	27/02/2017 00:00:00		PMUNOZAR		0	N	1	N		N			
